FinancialID,ProjectID,Month,Date,Year,Quarter,CostCategory,PlannedRevenue,ActualRevenue,PlannedCost,ActualCost,GrossProfit,GrossMarginPct
FIN0010855,PRJ092,2024-10,2024-10-14,2024,Q4 2024,Transportation,12353.71,14745.68,11030.1,12951.33,1794.35,12.17
FIN0010856,PRJ092,2024-10,2024-10-14,2024,Q4 2024,Overhead,9265.29,9458.49,8272.58,8824.38,634.11,6.7
FIN0010857,PRJ092,2024-11,2024-11-13,2024,Q4 2024,Labor,121581.16,150473.04,108554.61,128245.79,22227.25,14.77
FIN0010858,PRJ092,2024-11,2024-11-13,2024,Q4 2024,Materials,138949.9,145820.84,124062.41,126863.58,18957.26,13.0
FIN0010859,PRJ092,2024-11,2024-11-13,2024,Q4 2024,Equipment,65132.76,74874.32,58154.25,67191.5,7682.82,10.26
FIN0010860,PRJ092,2024-11,2024-11-13,2024,Q4 2024,Subcontractor,43421.84,49907.14,38769.5,42509.7,7397.44,14.82
FIN0010861,PRJ092,2024-11,2024-11-13,2024,Q4 2024,Design & Engineering,21710.92,21997.05,19384.75,20214.5,1782.55,8.1
FIN0010862,PRJ092,2024-11,2024-11-13,2024,Q4 2024,Permits & Legal,13026.55,15521.28,11630.85,13710.65,1810.63,11.67
FIN0010863,PRJ092,2024-11,2024-11-13,2024,Q4 2024,Transportation,17368.74,18152.04,15507.8,17320.55,831.49,4.58
FIN0010864,PRJ092,2024-11,2024-11-13,2024,Q4 2024,Overhead,13026.55,14176.06,11630.85,12281.86,1894.2,13.36
FIN0010865,PRJ092,2024-12,2024-12-13,2024,Q4 2024,Labor,96710.12,105728.61,86348.32,91124.7,14603.91,13.81
FIN0010866,PRJ092,2024-12,2024-12-13,2024,Q4 2024,Materials,110525.84,105823.11,98683.79,99401.89,6421.22,6.07
FIN0010867,PRJ092,2024-12,2024-12-13,2024,Q4 2024,Equipment,51808.99,55269.76,46258.03,52388.93,2880.83,5.21
FIN0010868,PRJ092,2024-12,2024-12-13,2024,Q4 2024,Subcontractor,34539.32,35173.63,30838.68,31802.75,3370.88,9.58
FIN0010869,PRJ092,2024-12,2024-12-13,2024,Q4 2024,Design & Engineering,17269.66,19405.93,15419.34,17612.63,1793.3,9.24
FIN0010870,PRJ092,2024-12,2024-12-13,2024,Q4 2024,Permits & Legal,10361.8,11209.09,9251.61,9964.58,1244.51,11.1
FIN0010871,PRJ092,2024-12,2024-12-13,2024,Q4 2024,Transportation,13815.73,13925.19,12335.47,12209.01,1716.18,12.32
FIN0010872,PRJ092,2024-12,2024-12-13,2024,Q4 2024,Overhead,10361.8,10033.3,9251.61,9615.97,417.33,4.16
FIN0010873,PRJ092,2025-01,2025-01-12,2025,Q1 2025,Labor,89583.65,96193.17,79985.4,82545.01,13648.16,14.19
FIN0010874,PRJ092,2025-01,2025-01-12,2025,Q1 2025,Materials,102381.32,113380.32,91411.89,99542.45,13837.87,12.2
FIN0010875,PRJ092,2025-01,2025-01-12,2025,Q1 2025,Equipment,47991.24,51405.82,42849.32,47827.27,3578.55,6.96
FIN0010876,PRJ092,2025-01,2025-01-12,2025,Q1 2025,Subcontractor,31994.17,36420.08,28566.22,33347.09,3072.99,8.44
FIN0010877,PRJ092,2025-01,2025-01-12,2025,Q1 2025,Design & Engineering,15997.08,17643.49,14283.11,16773.96,869.53,4.93
FIN0010878,PRJ092,2025-01,2025-01-12,2025,Q1 2025,Permits & Legal,9598.24,9542.68,8569.86,8434.07,1108.61,11.62
FIN0010879,PRJ092,2025-01,2025-01-12,2025,Q1 2025,Transportation,12797.67,13586.38,11426.49,11539.45,2046.93,15.07
FIN0010880,PRJ092,2025-01,2025-01-12,2025,Q1 2025,Overhead,9598.24,9786.77,8569.86,9262.35,524.42,5.36
FIN0010881,PRJ092,2025-02,2025-02-11,2025,Q1 2025,Labor,111628.07,114315.54,99667.92,104196.02,10119.52,8.85
FIN0010882,PRJ092,2025-02,2025-02-11,2025,Q1 2025,Materials,127574.93,135216.25,113906.19,128038.79,7177.46,5.31
FIN0010883,PRJ092,2025-02,2025-02-11,2025,Q1 2025,Equipment,59800.75,66218.56,53393.53,59900.39,6318.17,9.54
FIN0010884,PRJ092,2025-02,2025-02-11,2025,Q1 2025,Subcontractor,39867.17,41658.62,35595.69,35713.87,5944.75,14.27
FIN0010885,PRJ092,2025-02,2025-02-11,2025,Q1 2025,Design & Engineering,19933.58,24303.21,17797.84,21073.75,3229.46,13.29
FIN0010886,PRJ092,2025-02,2025-02-11,2025,Q1 2025,Permits & Legal,11960.16,13403.7,10678.71,12527.9,875.8,6.53
FIN0010887,PRJ092,2025-02,2025-02-11,2025,Q1 2025,Transportation,15946.86,15194.83,14238.27,14394.28,800.55,5.27
FIN0010888,PRJ092,2025-02,2025-02-11,2025,Q1 2025,Overhead,11960.16,12962.12,10678.71,11410.89,1551.23,11.97
FIN0010889,PRJ092,2025-03,2025-03-13,2025,Q1 2025,Labor,77128.96,75517.64,68865.14,68004.58,7513.06,9.95
FIN0010890,PRJ092,2025-03,2025-03-13,2025,Q1 2025,Materials,88147.38,90923.86,78703.02,80706.61,10217.25,11.24
FIN0010891,PRJ092,2025-03,2025-03-13,2025,Q1 2025,Equipment,41319.08,41843.28,36892.04,37256.33,4586.95,10.96
FIN0010892,PRJ092,2025-03,2025-03-13,2025,Q1 2025,Subcontractor,27546.05,28337.44,24594.69,25314.67,3022.77,10.67
FIN0010893,PRJ092,2025-03,2025-03-13,2025,Q1 2025,Design & Engineering,13773.03,13240.8,12297.35,12202.19,1038.61,7.84
FIN0010894,PRJ092,2025-03,2025-03-13,2025,Q1 2025,Permits & Legal,8263.82,8337.69,7378.41,7549.03,788.66,9.46
FIN0010895,PRJ092,2025-03,2025-03-13,2025,Q1 2025,Transportation,11018.43,11890.51,9837.88,11260.52,629.99,5.3
FIN0010896,PRJ092,2025-03,2025-03-13,2025,Q1 2025,Overhead,8263.82,7672.11,7378.41,7243.53,428.58,5.59
FIN0010897,PRJ092,2025-04,2025-04-12,2025,Q2 2025,Labor,103688.91,103395.91,92579.38,99406.05,3989.86,3.86
FIN0010898,PRJ092,2025-04,2025-04-12,2025,Q2 2025,Materials,118501.6,128459.86,105805.0,118018.09,10441.77,8.13
FIN0010899,PRJ092,2025-04,2025-04-12,2025,Q2 2025,Equipment,55547.62,61736.94,49596.09,54798.12,6938.82,11.24
FIN0010900,PRJ092,2025-04,2025-04-12,2025,Q2 2025,Subcontractor,37031.75,40952.44,33064.06,37493.91,3458.53,8.45
FIN0010901,PRJ092,2025-04,2025-04-12,2025,Q2 2025,Design & Engineering,18515.87,18110.8,16532.03,16837.84,1272.96,7.03
FIN0010902,PRJ092,2025-04,2025-04-12,2025,Q2 2025,Permits & Legal,11109.53,10793.21,9919.22,10363.64,429.57,3.98
FIN0010903,PRJ092,2025-04,2025-04-12,2025,Q2 2025,Transportation,14812.71,16383.57,13225.63,15740.98,642.59,3.92
FIN0010904,PRJ092,2025-04,2025-04-12,2025,Q2 2025,Overhead,11109.53,12402.99,9919.22,11349.53,1053.46,8.49
FIN0010905,PRJ092,2025-05,2025-05-12,2025,Q2 2025,Labor,121771.66,124072.85,108724.7,111856.81,12216.04,9.85
FIN0010906,PRJ092,2025-05,2025-05-12,2025,Q2 2025,Materials,139167.62,160397.72,124256.8,137776.52,22621.2,14.1
FIN0010907,PRJ092,2025-05,2025-05-12,2025,Q2 2025,Equipment,65234.83,71770.42,58245.38,66248.29,5522.13,7.69
FIN0010908,PRJ092,2025-05,2025-05-12,2025,Q2 2025,Subcontractor,43489.88,42757.6,38830.25,40809.34,1948.26,4.56
FIN0010909,PRJ092,2025-05,2025-05-12,2025,Q2 2025,Design & Engineering,21744.95,23818.29,19415.13,21449.81,2368.48,9.94
FIN0010910,PRJ092,2025-05,2025-05-12,2025,Q2 2025,Permits & Legal,13046.97,13706.67,11649.08,12511.52,1195.15,8.72
FIN0010911,PRJ092,2025-05,2025-05-12,2025,Q2 2025,Transportation,17395.95,18337.34,15532.1,15958.34,2379.0,12.97
FIN0010912,PRJ092,2025-05,2025-05-12,2025,Q2 2025,Overhead,13046.97,13558.47,11649.08,12055.81,1502.66,11.08
FIN0010913,PRJ093,2022-03,2022-03-22,2022,Q1 2022,Labor,179228.27,191240.56,149356.89,157196.73,34043.83,17.8
FIN0010914,PRJ093,2022-03,2022-03-22,2022,Q1 2022,Materials,204832.31,220234.19,170693.59,189585.16,30649.03,13.92
FIN0010915,PRJ093,2022-03,2022-03-22,2022,Q1 2022,Equipment,96015.14,95601.03,80012.62,78391.21,17209.82,18.0
FIN0010916,PRJ093,2022-03,2022-03-22,2022,Q1 2022,Subcontractor,64010.1,65392.62,53341.75,53146.02,12246.6,18.73
FIN0010917,PRJ093,2022-03,2022-03-22,2022,Q1 2022,Design & Engineering,32005.04,32683.83,26670.87,28835.04,3848.79,11.78
FIN0010918,PRJ093,2022-03,2022-03-22,2022,Q1 2022,Permits & Legal,19203.02,18120.86,16002.52,15701.26,2419.6,13.35
FIN0010919,PRJ093,2022-03,2022-03-22,2022,Q1 2022,Transportation,25604.04,26303.42,21336.7,23103.52,3199.9,12.17
FIN0010920,PRJ093,2022-03,2022-03-22,2022,Q1 2022,Overhead,19203.02,18067.05,16002.52,16034.15,2032.9,11.25
FIN0010921,PRJ093,2022-04,2022-04-21,2022,Q2 2022,Labor,250354.66,237545.23,208628.88,205802.39,31742.84,13.36
FIN0010922,PRJ093,2022-04,2022-04-21,2022,Q2 2022,Materials,286119.61,282693.62,238433.01,249271.98,33421.64,11.82
FIN0010923,PRJ093,2022-04,2022-04-21,2022,Q2 2022,Equipment,134118.56,131531.91,111765.47,115293.35,16238.56,12.35
FIN0010924,PRJ093,2022-04,2022-04-21,2022,Q2 2022,Subcontractor,89412.37,87800.13,74510.31,73475.47,14324.66,16.32
FIN0010925,PRJ093,2022-04,2022-04-21,2022,Q2 2022,Design & Engineering,44706.19,47199.59,37255.16,40319.73,6879.86,14.58
FIN0010926,PRJ093,2022-04,2022-04-21,2022,Q2 2022,Permits & Legal,26823.71,25526.17,22353.09,22701.76,2824.41,11.06
FIN0010927,PRJ093,2022-04,2022-04-21,2022,Q2 2022,Transportation,35764.96,37040.0,29804.13,32276.67,4763.33,12.86
FIN0010928,PRJ093,2022-04,2022-04-21,2022,Q2 2022,Overhead,26823.71,31178.76,22353.09,25075.25,6103.51,19.58
FIN0010929,PRJ093,2022-05,2022-05-21,2022,Q2 2022,Labor,240138.85,263253.98,200115.71,215549.96,47704.02,18.12
FIN0010930,PRJ093,2022-05,2022-05-21,2022,Q2 2022,Materials,274444.4,290016.65,228703.67,251943.7,38072.95,13.13
FIN0010931,PRJ093,2022-05,2022-05-21,2022,Q2 2022,Equipment,128645.82,141604.61,107204.85,122786.56,18818.05,13.29
FIN0010932,PRJ093,2022-05,2022-05-21,2022,Q2 2022,Subcontractor,85763.88,94202.61,71469.9,77631.47,16571.14,17.59
FIN0010933,PRJ093,2022-05,2022-05-21,2022,Q2 2022,Design & Engineering,42881.94,43976.15,35734.95,35142.19,8833.96,20.09
FIN0010934,PRJ093,2022-05,2022-05-21,2022,Q2 2022,Permits & Legal,25729.16,26425.86,21440.97,22891.93,3533.93,13.37
FIN0010935,PRJ093,2022-05,2022-05-21,2022,Q2 2022,Transportation,34305.55,33561.83,28587.96,29918.68,3643.15,10.86
FIN0010936,PRJ093,2022-05,2022-05-21,2022,Q2 2022,Overhead,25729.16,29032.36,21440.97,24134.27,4898.09,16.87
FIN0010937,PRJ093,2022-06,2022-06-20,2022,Q2 2022,Labor,192358.58,203530.85,160298.82,171394.4,32136.45,15.79
FIN0010938,PRJ093,2022-06,2022-06-20,2022,Q2 2022,Materials,219838.38,200607.13,183198.65,178597.03,22010.1,10.97
FIN0010939,PRJ093,2022-06,2022-06-20,2022,Q2 2022,Equipment,103049.24,98547.06,85874.37,85250.01,13297.05,13.49
FIN0010940,PRJ093,2022-06,2022-06-20,2022,Q2 2022,Subcontractor,68699.5,78735.6,57249.58,64050.38,14685.22,18.65
FIN0010941,PRJ093,2022-06,2022-06-20,2022,Q2 2022,Design & Engineering,34349.75,41872.35,28624.79,33555.18,8317.17,19.86
FIN0010942,PRJ093,2022-06,2022-06-20,2022,Q2 2022,Permits & Legal,20609.84,21554.74,17174.87,18255.62,3299.12,15.31
FIN0010943,PRJ093,2022-06,2022-06-20,2022,Q2 2022,Transportation,27479.8,27426.38,22899.83,23418.82,4007.56,14.61
FIN0010944,PRJ093,2022-06,2022-06-20,2022,Q2 2022,Overhead,20609.84,24007.29,17174.87,19498.72,4508.57,18.78
FIN0010945,PRJ093,2022-07,2022-07-20,2022,Q3 2022,Labor,240030.91,266717.34,200025.76,228963.59,37753.75,14.15
FIN0010946,PRJ093,2022-07,2022-07-20,2022,Q3 2022,Materials,274321.04,271702.44,228600.87,229434.06,42268.38,15.56
FIN0010947,PRJ093,2022-07,2022-07-20,2022,Q3 2022,Equipment,128587.99,130738.49,107156.66,115561.79,15176.7,11.61
FIN0010948,PRJ093,2022-07,2022-07-20,2022,Q3 2022,Subcontractor,85725.32,86820.65,71437.77,70623.14,16197.51,18.66
FIN0010949,PRJ093,2022-07,2022-07-20,2022,Q3 2022,Design & Engineering,42862.67,48573.29,35718.89,40239.32,8333.97,17.16
FIN0010950,PRJ093,2022-07,2022-07-20,2022,Q3 2022,Permits & Legal,25717.6,28308.95,21431.33,24350.73,3958.22,13.98
FIN0010951,PRJ093,2022-07,2022-07-20,2022,Q3 2022,Transportation,34290.13,34148.24,28575.11,29164.8,4983.44,14.59
FIN0010952,PRJ093,2022-07,2022-07-20,2022,Q3 2022,Overhead,25717.6,26744.89,21431.33,23463.57,3281.32,12.27
FIN0010953,PRJ093,2022-08,2022-08-19,2022,Q3 2022,Labor,204004.04,217870.2,170003.37,176387.64,41482.56,19.04
FIN0010954,PRJ093,2022-08,2022-08-19,2022,Q3 2022,Materials,233147.48,251474.9,194289.57,212485.38,38989.52,15.5
FIN0010955,PRJ093,2022-08,2022-08-19,2022,Q3 2022,Equipment,109287.89,112564.01,91073.24,97619.8,14944.21,13.28
FIN0010956,PRJ093,2022-08,2022-08-19,2022,Q3 2022,Subcontractor,72858.59,78295.75,60715.49,64398.03,13897.72,17.75
FIN0010957,PRJ093,2022-08,2022-08-19,2022,Q3 2022,Design & Engineering,36429.3,36835.7,30357.75,30051.93,6783.77,18.42
FIN0010958,PRJ093,2022-08,2022-08-19,2022,Q3 2022,Permits & Legal,21857.58,23013.47,18214.65,19533.76,3479.71,15.12
FIN0010959,PRJ093,2022-08,2022-08-19,2022,Q3 2022,Transportation,29143.44,28513.03,24286.2,24171.94,4341.09,15.22
FIN0010960,PRJ093,2022-08,2022-08-19,2022,Q3 2022,Overhead,21857.58,23358.04,18214.65,19860.41,3497.63,14.97
FIN0010961,PRJ093,2022-09,2022-09-18,2022,Q3 2022,Labor,169924.13,183982.8,141603.44,148843.12,35139.68,19.1
FIN0010962,PRJ093,2022-09,2022-09-18,2022,Q3 2022,Materials,194199.01,222416.55,161832.51,188219.56,34196.99,15.38
FIN0010963,PRJ093,2022-09,2022-09-18,2022,Q3 2022,Equipment,91030.79,86243.82,75858.99,76761.04,9482.78,11.0
FIN0010964,PRJ093,2022-09,2022-09-18,2022,Q3 2022,Subcontractor,60687.19,60604.42,50572.66,52743.24,7861.18,12.97
FIN0010965,PRJ093,2022-09,2022-09-18,2022,Q3 2022,Design & Engineering,30343.6,29827.45,25286.33,24934.63,4892.82,16.4
FIN0010966,PRJ093,2022-09,2022-09-18,2022,Q3 2022,Permits & Legal,18206.16,20667.01,15171.8,17412.66,3254.35,15.75
FIN0010967,PRJ093,2022-09,2022-09-18,2022,Q3 2022,Transportation,24274.87,26140.87,20229.06,20763.44,5377.43,20.57
FIN0010968,PRJ093,2022-09,2022-09-18,2022,Q3 2022,Overhead,18206.16,17298.85,15171.8,15180.15,2118.7,12.25
FIN0010969,PRJ093,2022-10,2022-10-18,2022,Q4 2022,Labor,242133.35,288066.21,201777.79,234849.45,53216.76,18.47
FIN0010970,PRJ093,2022-10,2022-10-18,2022,Q4 2022,Materials,276723.83,277843.69,230603.19,236803.45,41040.24,14.77
FIN0010971,PRJ093,2022-10,2022-10-18,2022,Q4 2022,Equipment,129714.3,123019.7,108095.25,105905.69,17114.01,13.91
FIN0010972,PRJ093,2022-10,2022-10-18,2022,Q4 2022,Subcontractor,86476.2,88685.98,72063.5,75581.84,13104.14,14.78
FIN0010973,PRJ093,2022-10,2022-10-18,2022,Q4 2022,Design & Engineering,43238.1,44325.78,36031.75,38588.75,5737.03,12.94
FIN0010974,PRJ093,2022-10,2022-10-18,2022,Q4 2022,Permits & Legal,25942.86,25408.57,21619.05,21874.52,3534.05,13.91
FIN0010975,PRJ093,2022-10,2022-10-18,2022,Q4 2022,Transportation,34590.48,36182.43,28825.4,32019.1,4163.33,11.51
FIN0010976,PRJ093,2022-10,2022-10-18,2022,Q4 2022,Overhead,25942.86,28245.43,21619.05,22980.97,5264.46,18.64
FIN0010977,PRJ093,2022-11,2022-11-17,2022,Q4 2022,Labor,241716.38,245089.47,201430.32,201897.21,43192.26,17.62
FIN0010978,PRJ093,2022-11,2022-11-17,2022,Q4 2022,Materials,276247.3,279468.53,230206.08,240636.32,38832.21,13.9
FIN0010979,PRJ093,2022-11,2022-11-17,2022,Q4 2022,Equipment,129490.92,131705.31,107909.1,109377.51,22327.8,16.95
FIN0010980,PRJ093,2022-11,2022-11-17,2022,Q4 2022,Subcontractor,86327.28,103602.27,71939.4,84697.94,18904.33,18.25
FIN0010981,PRJ093,2022-11,2022-11-17,2022,Q4 2022,Design & Engineering,43163.64,45357.51,35969.7,36308.33,9049.18,19.95
FIN0010982,PRJ093,2022-11,2022-11-17,2022,Q4 2022,Permits & Legal,25898.18,24766.81,21581.82,22038.26,2728.55,11.02
FIN0010983,PRJ093,2022-11,2022-11-17,2022,Q4 2022,Transportation,34530.91,34115.0,28775.76,29312.27,4802.73,14.08
FIN0010984,PRJ093,2022-11,2022-11-17,2022,Q4 2022,Overhead,25898.18,27962.92,21581.82,23318.9,4644.02,16.61
FIN0010985,PRJ093,2022-12,2022-12-17,2022,Q4 2022,Labor,229826.54,277295.9,191522.12,221876.45,55419.45,19.99
FIN0010986,PRJ093,2022-12,2022-12-17,2022,Q4 2022,Materials,262658.92,265025.48,218882.43,221376.85,43648.63,16.47
FIN0010987,PRJ093,2022-12,2022-12-17,2022,Q4 2022,Equipment,123121.37,133857.1,102601.14,116156.51,17700.59,13.22
FIN0010988,PRJ093,2022-12,2022-12-17,2022,Q4 2022,Subcontractor,82080.91,79424.41,68400.76,66420.6,13003.81,16.37
FIN0010989,PRJ093,2022-12,2022-12-17,2022,Q4 2022,Design & Engineering,41040.46,44047.53,34200.38,36570.08,7477.45,16.98
FIN0010990,PRJ093,2022-12,2022-12-17,2022,Q4 2022,Permits & Legal,24624.28,26607.16,20520.23,22620.92,3986.24,14.98
FIN0010991,PRJ093,2022-12,2022-12-17,2022,Q4 2022,Transportation,32832.36,34335.1,27360.3,27734.07,6601.03,19.23
FIN0010992,PRJ093,2022-12,2022-12-17,2022,Q4 2022,Overhead,24624.28,27821.1,20520.23,23170.13,4650.97,16.72
FIN0010993,PRJ093,2023-01,2023-01-16,2023,Q1 2023,Labor,176016.84,210784.15,146680.7,171491.22,39292.93,18.64
FIN0010994,PRJ093,2023-01,2023-01-16,2023,Q1 2023,Materials,201162.11,234482.28,167635.09,187177.69,47304.59,20.17
FIN0010995,PRJ093,2023-01,2023-01-16,2023,Q1 2023,Equipment,94294.74,94078.16,78578.95,77741.62,16336.54,17.36
FIN0010996,PRJ093,2023-01,2023-01-16,2023,Q1 2023,Subcontractor,62863.16,63140.71,52385.97,55972.28,7168.43,11.35
FIN0010997,PRJ093,2023-01,2023-01-16,2023,Q1 2023,Design & Engineering,31431.58,31230.86,26192.98,27128.31,4102.55,13.14
FIN0010998,PRJ093,2023-01,2023-01-16,2023,Q1 2023,Permits & Legal,18858.95,19183.5,15715.79,15382.51,3800.99,19.81
FIN0010999,PRJ093,2023-01,2023-01-16,2023,Q1 2023,Transportation,25145.27,25024.24,20954.39,20444.71,4579.53,18.3
FIN0011000,PRJ093,2023-01,2023-01-16,2023,Q1 2023,Overhead,18858.95,20989.68,15715.79,17475.94,3513.74,16.74
FIN0011001,PRJ093,2023-02,2023-02-15,2023,Q1 2023,Labor,163065.73,164197.05,135888.11,144290.76,19906.29,12.12
FIN0011002,PRJ093,2023-02,2023-02-15,2023,Q1 2023,Materials,186360.83,184114.78,155300.69,155086.6,29028.18,15.77
FIN0011003,PRJ093,2023-02,2023-02-15,2023,Q1 2023,Equipment,87356.64,87968.67,72797.2,78343.46,9625.21,10.94
FIN0011004,PRJ093,2023-02,2023-02-15,2023,Q1 2023,Subcontractor,58237.76,61980.22,48531.47,52415.05,9565.17,15.43
FIN0011005,PRJ093,2023-02,2023-02-15,2023,Q1 2023,Design & Engineering,29118.88,33287.98,24265.73,26451.65,6836.33,20.54
FIN0011006,PRJ093,2023-02,2023-02-15,2023,Q1 2023,Permits & Legal,17471.33,17250.35,14559.44,15299.92,1950.43,11.31
FIN0011007,PRJ093,2023-02,2023-02-15,2023,Q1 2023,Transportation,23295.11,25877.34,19412.59,22177.03,3700.31,14.3
FIN0011008,PRJ093,2023-02,2023-02-15,2023,Q1 2023,Overhead,17471.33,18628.22,14559.44,15448.91,3179.31,17.07
FIN0011009,PRJ093,2023-03,2023-03-17,2023,Q1 2023,Labor,255541.44,289272.55,212951.2,238700.58,50571.97,17.48
FIN0011010,PRJ093,2023-03,2023-03-17,2023,Q1 2023,Materials,292047.36,330288.21,243372.8,278304.07,51984.14,15.74
FIN0011011,PRJ093,2023-03,2023-03-17,2023,Q1 2023,Equipment,136897.2,141168.1,114081.0,117054.61,24113.49,17.08
FIN0011012,PRJ093,2023-03,2023-03-17,2023,Q1 2023,Subcontractor,91264.8,94266.21,76054.0,83572.06,10694.15,11.34
FIN0011013,PRJ093,2023-03,2023-03-17,2023,Q1 2023,Design & Engineering,45632.4,47191.57,38027.0,38010.06,9181.51,19.46
FIN0011014,PRJ093,2023-03,2023-03-17,2023,Q1 2023,Permits & Legal,27379.44,25634.62,22816.2,22538.04,3096.58,12.08
FIN0011015,PRJ093,2023-03,2023-03-17,2023,Q1 2023,Transportation,36505.92,38644.78,30421.6,31177.38,7467.4,19.32
FIN0011016,PRJ093,2023-03,2023-03-17,2023,Q1 2023,Overhead,27379.44,32571.06,22816.2,25885.01,6686.05,20.53
FIN0011017,PRJ093,2023-04,2023-04-16,2023,Q2 2023,Labor,198847.87,222860.5,165706.56,186119.59,36740.91,16.49
FIN0011018,PRJ093,2023-04,2023-04-16,2023,Q2 2023,Materials,227254.72,231909.1,189378.93,204454.76,27454.34,11.84
FIN0011019,PRJ093,2023-04,2023-04-16,2023,Q2 2023,Equipment,106525.64,130027.57,88771.37,103565.86,26461.71,20.35
FIN0011020,PRJ093,2023-04,2023-04-16,2023,Q2 2023,Subcontractor,71017.09,74427.6,59180.91,62599.32,11828.28,15.89
FIN0011021,PRJ093,2023-04,2023-04-16,2023,Q2 2023,Design & Engineering,35508.55,39592.64,29590.46,32563.5,7029.14,17.75
FIN0011022,PRJ093,2023-04,2023-04-16,2023,Q2 2023,Permits & Legal,21305.12,25326.96,17754.27,20778.21,4548.75,17.96
FIN0011023,PRJ093,2023-04,2023-04-16,2023,Q2 2023,Transportation,28406.84,28743.25,23672.37,24906.3,3836.95,13.35
FIN0011024,PRJ093,2023-04,2023-04-16,2023,Q2 2023,Overhead,21305.12,24009.25,17754.27,20913.68,3095.57,12.89
FIN0011025,PRJ093,2023-05,2023-05-16,2023,Q2 2023,Labor,164654.09,188544.99,137211.74,149954.29,38590.7,20.47
FIN0011026,PRJ093,2023-05,2023-05-16,2023,Q2 2023,Materials,188176.1,191358.31,156813.42,163647.0,27711.31,14.48
FIN0011027,PRJ093,2023-05,2023-05-16,2023,Q2 2023,Equipment,88207.55,102625.93,73506.29,83825.64,18800.29,18.32
FIN0011028,PRJ093,2023-05,2023-05-16,2023,Q2 2023,Subcontractor,58805.03,62627.33,49004.19,55204.05,7423.28,11.85
FIN0011029,PRJ093,2023-05,2023-05-16,2023,Q2 2023,Design & Engineering,29402.52,32275.11,24502.1,26779.16,5495.95,17.03
FIN0011030,PRJ093,2023-05,2023-05-16,2023,Q2 2023,Permits & Legal,17641.51,18561.15,14701.26,14873.43,3687.72,19.87
FIN0011031,PRJ093,2023-05,2023-05-16,2023,Q2 2023,Transportation,23522.02,23833.77,19601.68,21046.85,2786.92,11.69
FIN0011032,PRJ093,2023-05,2023-05-16,2023,Q2 2023,Overhead,17641.51,19349.64,14701.26,16831.98,2517.66,13.01
FIN0011033,PRJ093,2023-06,2023-06-15,2023,Q2 2023,Labor,263754.25,297346.75,219795.21,245587.3,51759.45,17.41
FIN0011034,PRJ093,2023-06,2023-06-15,2023,Q2 2023,Materials,301433.44,327177.52,251194.53,290180.32,36997.2,11.31
FIN0011035,PRJ093,2023-06,2023-06-15,2023,Q2 2023,Equipment,141296.92,159111.81,117747.43,127016.48,32095.33,20.17
FIN0011036,PRJ093,2023-06,2023-06-15,2023,Q2 2023,Subcontractor,94197.95,99387.38,78498.29,87493.82,11893.56,11.97
FIN0011037,PRJ093,2023-06,2023-06-15,2023,Q2 2023,Design & Engineering,47098.97,48939.12,39249.14,39618.42,9320.7,19.05
FIN0011038,PRJ093,2023-06,2023-06-15,2023,Q2 2023,Permits & Legal,28259.39,29783.27,23549.49,25247.71,4535.56,15.23
FIN0011039,PRJ093,2023-06,2023-06-15,2023,Q2 2023,Transportation,37679.18,38546.68,31399.32,33624.3,4922.38,12.77
FIN0011040,PRJ093,2023-06,2023-06-15,2023,Q2 2023,Overhead,28259.39,29945.65,23549.49,26175.27,3770.38,12.59
FIN0011041,PRJ093,2023-07,2023-07-15,2023,Q3 2023,Labor,203166.88,234237.7,169305.73,192511.36,41726.34,17.81
FIN0011042,PRJ093,2023-07,2023-07-15,2023,Q3 2023,Materials,232190.71,232160.24,193492.26,204209.15,27951.09,12.04
FIN0011043,PRJ093,2023-07,2023-07-15,2023,Q3 2023,Equipment,108839.4,117388.87,90699.5,103813.82,13575.05,11.56
FIN0011044,PRJ093,2023-07,2023-07-15,2023,Q3 2023,Subcontractor,72559.6,79157.48,60466.33,66309.17,12848.31,16.23
FIN0011045,PRJ093,2023-07,2023-07-15,2023,Q3 2023,Design & Engineering,36279.8,34778.13,30233.17,30910.37,3867.76,11.12
FIN0011046,PRJ093,2023-07,2023-07-15,2023,Q3 2023,Permits & Legal,21767.88,24203.41,18139.9,20802.85,3400.56,14.05
FIN0011047,PRJ093,2023-07,2023-07-15,2023,Q3 2023,Transportation,29023.84,29846.07,24186.53,26462.11,3383.96,11.34
FIN0011048,PRJ093,2023-07,2023-07-15,2023,Q3 2023,Overhead,21767.88,22122.62,18139.9,19357.11,2765.51,12.5
FIN0011049,PRJ093,2023-08,2023-08-14,2023,Q3 2023,Labor,199019.09,203349.64,165849.24,170563.23,32786.41,16.12
FIN0011050,PRJ093,2023-08,2023-08-14,2023,Q3 2023,Materials,227450.39,226192.94,189541.99,196435.51,29757.43,13.16
FIN0011051,PRJ093,2023-08,2023-08-14,2023,Q3 2023,Equipment,106617.37,123375.52,88847.81,98974.95,24400.57,19.78
FIN0011052,PRJ093,2023-08,2023-08-14,2023,Q3 2023,Subcontractor,71078.24,77904.22,59231.87,67577.16,10327.06,13.26
FIN0011053,PRJ093,2023-08,2023-08-14,2023,Q3 2023,Design & Engineering,35539.13,38915.69,29615.94,32374.72,6540.97,16.81
